station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MSP,12/2/23 15:53,36,25,63.98,120,8,0,29.92,1014.4,10,null,BKN,null,null,null,3500,null,null,null,null,null,null,null,null,null,null,29.04,KMSP 022153Z 12008KT 10SM BKN035 02/M04 A2992 RMK AO2 SLP144 T00221039,null
MSP,12/2/23 16:53,36,25,63.98,110,9,0,29.91,1014,10,null,BKN,OVC,null,null,3700,10000,null,null,null,null,null,null,null,null,null,28.49,KMSP 022253Z 11009KT 10SM BKN037 OVC100 02/M04 A2991 RMK AO2 SLP140 T00221039,null
MSP,12/2/23 17:53,34,25,69.28,130,7,0,29.9,1013.6,10,null,BKN,null,null,null,3800,null,null,null,null,null,null,null,null,null,null,27.22,KMSP 022353Z 13007KT 10SM BKN038 01/M04 A2990 RMK AO2 SLP136 T00111039 10044 20011 58009,null
MSP,12/2/23 18:53,34,26,72.22,150,7,0,29.9,1013.5,10,null,BKN,null,null,null,3800,null,null,null,null,null,null,null,null,null,null,27.22,KMSP 030053Z 15007KT 10SM BKN038 01/M03 A2990 RMK AO2 SLP135 T00111033,null
MSP,12/2/23 19:53,34,26,72.22,140,9,0,29.89,1013.2,10,null,BKN,null,null,null,3800,null,null,null,null,null,null,null,null,null,null,26,KMSP 030153Z 14009KT 10SM BKN038 01/M03 A2989 RMK AO2 SLP132 T00111033,null
MSP,12/2/23 20:53,34,27,75.26,140,7,0,29.87,1012.5,10,null,BKN,null,null,null,3500,null,null,null,null,null,null,null,null,null,null,27.22,KMSP 030253Z 14007KT 10SM BKN035 01/M03 A2987 RMK AO2 SLP125 T00111028 58011,null
MSP,12/2/23 21:53,34,27,75.26,150,7,0,29.86,1012,10,null,BKN,null,null,null,3500,null,null,null,null,null,null,null,null,null,null,27.22,KMSP 030353Z 15007KT 10SM BKN035 01/M03 A2986 RMK AO2 SLP120 T00111028,null
MSP,12/2/23 22:53,34,28,78.43,150,6,0,29.85,1011.6,10,null,SCT,BKN,null,null,1600,3600,null,null,null,null,null,null,null,null,null,27.94,KMSP 030453Z 15006KT 10SM SCT016 BKN036 01/M02 A2985 RMK AO2 SLP116 T00111022,null
MSP,12/2/23 23:53,34,28,78.43,140,5,0,29.83,1011,10,null,SCT,OVC,null,null,1500,3200,null,null,null,null,null,null,null,null,null,28.77,KMSP 030553Z 14005KT 10SM SCT015 OVC032 01/M02 A2983 RMK AO2 SLP110 T00111022 10017 20006 400441061 58012,null
MSP,12/3/23 0:31,33,28,81.63,140,5,0,29.82,null,10,null,FEW,BKN,OVC,null,1100,1700,3200,null,null,null,null,null,null,null,null,27.58,KMSP 030631Z 14005KT 10SM FEW011 BKN017 OVC032 01/M02 A2982 RMK AO2 T00061022,null
MSP,12/3/23 0:53,33,28,81.63,130,3,0,29.82,1010.7,10,null,SCT,BKN,OVC,null,1200,1700,3200,null,null,null,null,null,null,null,null,29.83,KMSP 030653Z 13003KT 10SM SCT012 BKN017 OVC032 01/M02 A2982 RMK AO2 SLP107 T00061022,null
MSP,12/3/23 1:53,33,29,85.04,120,3,0,29.81,1010.2,10,null,BKN,BKN,OVC,null,1000,1700,3500,null,null,null,null,null,null,null,null,29.83,KMSP 030753Z 12003KT 10SM BKN010 BKN017 OVC035 01/M02 A2981 RMK AO2 SLP102 T00061017,null
MSP,12/3/23 2:53,32,29,88.53,120,5,0,29.8,1009.8,9,null,BKN,OVC,null,null,800,1700,null,null,null,null,null,null,null,null,null,26.4,KMSP 030853Z 12005KT 9SM BKN008 OVC017 00/M02 A2980 RMK AO2 SLP098 T00001017 58012,null
MSP,12/3/23 3:36,33,29,85.04,120,5,0,29.78,null,8,null,BKN,OVC,null,null,1000,1700,null,null,null,null,null,null,null,null,null,27.58,KMSP 030936Z 12005KT 8SM BKN010 OVC017 01/M02 A2978 RMK AO2 T00061017,null
MSP,12/3/23 3:53,32,29,88.53,120,5,0,29.77,1009.1,8,null,BKN,OVC,null,null,1000,1700,null,null,null,null,null,null,null,null,null,26.4,KMSP 030953Z 12005KT 8SM BKN010 OVC017 00/M02 A2977 RMK AO2 SLP091 T00001017,null
MSP,12/3/23 4:29,32,29,88.53,90,6,0,29.77,null,8,null,FEW,SCT,BKN,BKN,1000,1400,12000,14000,null,null,null,null,null,null,null,25.53,KMSP 031029Z 09006KT 8SM FEW010 SCT014 BKN120 BKN140 OVC250 00/M02 A2977 RMK AO2 T00001017,null
MSP,12/3/23 4:53,32,29,88.53,80,5,0,29.77,1008.9,7,null,FEW,SCT,BKN,OVC,1000,1400,10000,25000,null,null,null,null,null,null,null,26.4,KMSP 031053Z 08005KT 7SM FEW010 SCT014 BKN100 OVC250 00/M02 A2977 RMK AO2 SLP089 T00001017,null
MSP,12/3/23 5:07,32,29,88.53,90,5,0,29.77,null,7,null,FEW,SCT,OVC,null,500,1400,10000,null,null,null,null,null,null,null,null,26.4,KMSP 031107Z 09005KT 7SM FEW005 SCT014 OVC100 00/M02 A2977 RMK AO2 T00001017,null
MSP,12/3/23 5:31,33,30,88.58,80,3,0,29.77,null,6,null,BKN,OVC,null,null,500,10000,null,null,BR,null,null,null,null,null,null,29.83,KMSP 031131Z 08003KT 6SM BR BKN005 OVC100 01/M01 A2977 RMK AO2 T00061011,null
MSP,12/3/23 5:53,33,30,88.58,90,3,0,29.77,1008.9,6,null,BKN,OVC,null,null,800,1600,null,null,BR,null,null,null,null,null,null,29.83,KMSP 031153Z 09003KT 6SM BR BKN008 OVC016 01/M01 A2977 RMK AO2 SLP089 T00061011 10011 21006 56009,null
MSP,12/3/23 6:53,33,31,92.25,0,0,0,29.77,1009,5,null,OVC,null,null,null,500,null,null,null,BR,null,null,null,null,null,null,33,KMSP 031253Z 00000KT 5SM BR OVC005 01/M01 A2977 RMK AO2 SLP090 T00061006,null
MSP,12/3/23 7:53,34,30,85.11,150,4,0,29.78,1009.2,5,null,OVC,null,null,null,400,null,null,null,BR,null,null,null,null,null,null,29.76,KMSP 031353Z 15004KT 5SM BR OVC004 01/M01 A2978 RMK AO2 SLP092 T00111011,null
MSP,12/3/23 8:07,34,31,88.63,140,4,0,29.78,null,5,null,OVC,null,null,null,500,null,null,null,BR,null,null,null,null,null,null,29.76,KMSP 031407Z 14004KT 5SM BR OVC005 01/M01 A2978 RMK AO2 T00111006,null
MSP,12/3/23 8:53,34,30,85.11,120,4,0,29.77,1009.1,5,null,OVC,null,null,null,600,null,null,null,BR,null,null,null,null,null,null,29.76,KMSP 031453Z 12004KT 5SM BR OVC006 01/M01 A2977 RMK AO2 SLP091 T00111011 50002,null
MSP,12/3/23 9:53,34,30,85.11,150,3,0,29.8,1009.9,6,null,OVC,null,null,null,1000,null,null,null,BR,null,null,null,null,null,null,30.97,KMSP 031553Z 15003KT 6SM BR OVC010 01/M01 A2980 RMK AO2 SLP099 T00111011,null
MSP,12/3/23 10:08,35,30,81.78,130,8,0,29.8,null,6,null,OVC,null,null,null,900,null,null,null,HZ,null,null,null,null,null,null,27.81,KMSP 031608Z 13008KT 6SM HZ OVC009 02/M01 A2980 RMK AO2 T00171011,null
MSP,12/3/23 10:53,35,30,81.78,110,6,0,29.8,1009.9,10,null,OVC,null,null,null,900,null,null,null,null,null,null,null,null,null,null,29.14,KMSP 031653Z 11006KT 10SM OVC009 02/M01 A2980 RMK AO2 SLP099 T00171011,null
MSP,12/3/23 11:15,35,30,81.78,140,6,0,29.79,null,10,null,OVC,null,null,null,1000,null,null,null,null,null,null,null,null,null,null,29.14,KMSP 031715Z 14006KT 10SM OVC010 02/M01 A2979 RMK AO2 T00171011,null
MSP,12/3/23 11:53,35,30,81.78,170,4,0,29.8,1009.9,10,null,OVC,null,null,null,1100,null,null,null,null,null,null,null,null,null,null,30.92,KMSP 031753Z 17004KT 10SM OVC011 02/M01 A2980 RMK AO2 SLP099 T00171011 10022 20006 50008,null
MSP,12/3/23 12:53,36,29,75.46,140,3,0,29.79,1009.7,9,null,OVC,null,null,null,1300,null,null,null,null,null,null,null,null,null,null,33.26,KMSP 031853Z 14003KT 9SM OVC013 02/M02 A2979 RMK AO2 SLP097 T00221017,null
MSP,12/3/23 13:53,36,29,75.46,140,4,0,29.79,1009.6,9,null,OVC,null,null,null,1400,null,null,null,null,null,null,null,null,null,null,32.09,KMSP 031953Z 14004KT 9SM OVC014 02/M02 A2979 RMK AO2 SLP096 T00221017,null
MSP,12/3/23 14:11,36,29,75.46,0,0,0,29.79,null,9,null,OVC,null,null,null,1500,null,null,null,null,null,null,null,null,null,null,36,KMSP 032011Z 00000KT 9SM OVC015 02/M02 A2979 RMK AO2 T00221017,null
MSP,12/3/23 14:53,36,29,75.46,0,0,0,29.8,1010,9,null,OVC,null,null,null,1600,null,null,null,null,null,null,null,null,null,null,36,KMSP 032053Z 00000KT 9SM OVC016 02/M02 A2980 RMK AO2 SLP100 T00221017 53001,null
MSP,12/3/23 15:53,36,29,75.46,250,3,0,29.82,1010.7,9,null,OVC,null,null,null,1800,null,null,null,null,null,null,null,null,null,null,33.26,KMSP 032153Z 25003KT 9SM OVC018 02/M02 A2982 RMK AO2 SLP107 T00221017,null
MSP,12/3/23 16:53,36,29,75.46,0,0,0,29.84,1011.2,10,null,OVC,null,null,null,1800,null,null,null,null,null,null,null,null,null,null,36,KMSP 032253Z 00000KT 10SM OVC018 02/M02 A2984 RMK AO2 SLP112 T00221017,null
MSP,12/3/23 17:53,35,29,78.51,0,0,0,29.84,1011.4,10,null,SCT,OVC,null,null,1700,5000,null,null,null,null,null,null,null,null,null,35,KMSP 032353Z 00000KT 10SM SCT017 OVC050 02/M02 A2984 RMK AO2 SLP114 T00171017 10028 20017 51014,null
MSP,12/3/23 18:48,35.6,28.4,74.8,160,4,0,29.85,null,10,null,BKN,OVC,null,null,1800,5000,null,null,null,null,null,null,null,null,null,31.62,KMSP 040048Z 16004KT 10SM BKN018 OVC050 02/M02 A2985 RMK AO2,null
MSP,12/3/23 18:53,35,29,78.51,170,3,0,29.85,1011.7,10,null,BKN,OVC,null,null,1800,5000,null,null,null,null,null,null,null,null,null,32.12,KMSP 040053Z 17003KT 10SM BKN018 OVC050 02/M02 A2985 RMK AO2 SLP117 T00171017,null
MSP,12/3/23 19:53,35,29,78.51,160,4,0,29.86,1012.1,10,null,BKN,OVC,null,null,1800,5000,null,null,null,null,null,null,null,null,null,30.92,KMSP 040153Z 16004KT 10SM BKN018 OVC050 02/M02 A2986 RMK AO2 SLP121 T00171017,null
MSP,12/3/23 20:53,35,29,78.51,0,0,0,29.87,1012.2,10,null,BKN,OVC,null,null,1700,5000,null,null,null,null,null,null,null,null,null,35,KMSP 040253Z 00000KT 10SM BKN017 OVC050 02/M02 A2987 RMK AO2 SLP122 T00171017 53005,null
MSP,12/3/23 21:53,34,29,81.71,170,3,0,29.87,1012.3,9,null,SCT,OVC,null,null,1700,4900,null,null,null,null,null,null,null,null,null,30.97,KMSP 040353Z 17003KT 9SM SCT017 OVC049 01/M02 A2987 RMK AO2 SLP123 T00111017,null
MSP,12/3/23 22:53,33,28,81.63,150,4,0,29.88,1012.8,10,null,FEW,OVC,null,null,1700,4800,null,null,null,null,null,null,null,null,null,28.59,KMSP 040453Z 15004KT 10SM FEW017 OVC048 01/M02 A2988 RMK AO2 SLP128 T00061022,null
MSP,12/3/23 23:53,33,28,81.63,160,3,0,29.89,1013.1,10,null,FEW,BKN,null,null,1700,4800,null,null,null,null,null,null,null,null,null,29.83,KMSP 040553Z 16003KT 10SM FEW017 BKN048 01/M02 A2989 RMK AO2 SLP131 T00061022 10022 20006 400281006 53009,null
MSP,12/4/23 0:53,32,27,81.55,0,0,0,29.89,1013,9,null,BKN,null,null,null,4600,null,null,null,null,null,null,null,null,null,null,32,KMSP 040653Z 00000KT 9SM BKN046 00/M03 A2989 RMK AO2 SLP130 T00001028,null
MSP,12/4/23 1:53,32,28,84.98,130,3,0,29.89,1013.1,9,null,BKN,null,null,null,4400,null,null,null,null,null,null,null,null,null,null,28.69,KMSP 040753Z 13003KT 9SM BKN044 00/M02 A2989 RMK AO2 SLP131 T00001022,null
MSP,12/4/23 2:53,31,27,84.92,0,0,0,29.9,1013.2,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31,KMSP 040853Z 00000KT 10SM CLR M01/M03 A2990 RMK AO2 SLP132 T10061028 53001,null
MSP,12/4/23 3:53,30,25,81.4,210,4,0,29.89,1013,7,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25.08,KMSP 040953Z 21004KT 7SM CLR M01/M04 A2989 RMK AO2 SLP130 T10111039,null
MSP,12/4/23 4:53,28,23,81.25,210,4,0,29.9,1013.4,8,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22.75,KMSP 041053Z 21004KT 8SM CLR M02/M05 A2990 RMK AO2 SLP134 T10221050,null
MSP,12/4/23 5:41,26,23,88.23,230,5,0,29.89,null,6,null,SCT,null,null,null,700,null,null,null,BR,null,null,null,null,null,null,19.27,KMSP 041141Z 23005KT 6SM BR SCT007 M03/M05 A2989 RMK AO2 T10331050,null
MSP,12/4/23 5:53,26,23,88.23,220,3,0,29.89,1013.3,6,null,BKN,null,null,null,700,null,null,null,BR,null,null,null,null,null,null,21.83,KMSP 041153Z 22003KT 6SM BR BKN007 M03/M05 A2989 RMK AO2 SLP133 T10331050 10011 21033 56000,null
MSP,12/4/23 6:53,26,24,92.01,null,4,0,29.9,1013.5,6,null,OVC,null,null,null,600,null,null,null,BR,null,null,null,null,null,null,20.41,KMSP 041253Z VRB04KT 6SM BR OVC006 M03/M04 A2990 RMK AO2 SLP135 T10331044,null
MSP,12/4/23 7:16,26,24,92.01,220,6,0,29.9,null,5,null,OVC,null,null,null,400,null,null,null,BR,null,null,null,null,null,null,18.3,KMSP 041316Z 22006KT 5SM BR OVC004 M03/M04 A2990 RMK AO2 T10331044,null
MSP,12/4/23 7:53,26,24,92.01,210,7,0,29.91,1013.8,0.5,null,OVC,null,null,null,300,null,null,null,BR,null,null,null,null,null,null,17.47,KMSP 041353Z 21007KT 1/2SM R30L/P6000FT BR OVC003 M03/M04 A2991 RMK AO2 SFC VIS 2 SLP138 T10331044,null
MSP,12/4/23 8:53,27,25,92.05,200,8,0,29.92,1014.3,0.75,null,OVC,null,null,null,300,null,null,null,BR,null,null,null,null,null,null,17.95,KMSP 041453Z 20008KT 3/4SM R30L/P6000FT BR OVC003 M03/M04 A2992 RMK AO2 SFC VIS 2 SLP143 T10281039 53009,null
MSP,12/4/23 9:36,28,26,92.08,210,7,0,29.93,null,2.5,null,OVC,null,null,null,500,null,null,null,BR,null,null,null,null,null,null,19.9,KMSP 041536Z 21007KT 2 1/2SM BR OVC005 M02/M03 A2993 RMK AO2 SFC VIS 4 T10221033,null
MSP,12/4/23 9:53,29,26,88.38,220,6,0,29.93,1014.7,2.5,null,OVC,null,null,null,500,null,null,null,BR,null,null,null,null,null,null,21.92,KMSP 041553Z 22006KT 2 1/2SM BR OVC005 M02/M03 A2993 RMK AO2 SFC VIS 4 SLP147 T10171033,null
MSP,12/4/23 10:19,30,26,84.85,180,9,0,29.92,null,4,null,OVC,null,null,null,600,null,null,null,BR,null,null,null,null,null,null,21.03,KMSP 041619Z 18009KT 4SM BR OVC006 M01/M03 A2992 RMK AO2 T10111033,null
MSP,12/4/23 10:42,30,26,84.85,190,9,0,29.93,null,5,null,OVC,null,null,null,800,null,null,null,BR,null,null,null,null,null,null,21.03,KMSP 041642Z 19009KT 5SM BR OVC008 M01/M03 A2993 RMK AO2 T10111033,null
MSP,12/4/23 10:53,31,26,81.48,190,10,0,29.93,1014.4,5,null,OVC,null,null,null,800,null,null,null,BR,null,null,null,null,null,null,21.71,KMSP 041653Z COR 19010KT 5SM BR OVC008 M01/M03 A2993 RMK AO2 SLP144 T10061033,null
MSP,12/4/23 11:53,32,27,81.55,170,9,0,29.9,1013.4,5,null,OVC,null,null,null,800,null,null,null,BR,null,null,null,null,null,null,23.51,KMSP 041753Z 17009KT 5SM BR OVC008 00/M03 A2990 RMK AO2 SLP134 T00001028 10000 21033 58008,null
MSP,12/4/23 12:53,33,28,81.63,190,9,0,29.9,1013.2,5,16,OVC,null,null,null,900,null,null,null,BR,null,null,null,null,null,null,24.76,KMSP 041853Z 19009G16KT 5SM BR OVC009 01/M02 A2990 RMK AO2 SLP132 T00061022,null
MSP,12/4/23 13:07,33,28,81.63,180,10,0,29.89,null,5,null,OVC,null,null,null,1000,null,null,null,BR,null,null,null,null,null,null,24.22,KMSP 041907Z 18010KT 5SM BR OVC010 01/M02 A2989 RMK AO2 T00061022,null
MSP,12/4/23 13:53,34,28,78.43,170,10,0,29.87,1012.5,6,null,OVC,null,null,null,1200,null,null,null,BR,null,null,null,null,null,null,25.48,KMSP 041953Z 17010KT 6SM BR OVC012 01/M02 A2987 RMK AO2 SLP125 T00111022,null
MSP,12/4/23 14:53,35,28,75.36,170,9,0,29.88,1012.6,6,null,OVC,null,null,null,1400,null,null,null,BR,null,null,null,null,null,null,27.24,KMSP 042053Z 17009KT 6SM BR OVC014 02/M02 A2988 RMK AO2 SLP126 T00171022 55007,null
MSP,12/4/23 15:07,35,28,75.36,160,8,0,29.87,null,6,null,OVC,null,null,null,1500,null,null,null,BR,null,null,null,null,null,null,27.81,KMSP 042107Z 16008KT 6SM BR OVC015 02/M02 A2987 RMK AO2 T00171022,null
MSP,12/4/23 15:53,36,28,72.43,170,10,0,29.89,1012.9,6,null,OVC,null,null,null,1700,null,null,null,BR,null,null,null,null,null,null,27.98,KMSP 042153Z 17010KT 6SM BR OVC017 02/M02 A2989 RMK AO2 SLP129 T00221022,null
MSP,12/4/23 16:00,36,28,72.43,170,11,0,29.89,null,6,null,OVC,null,null,null,1700,null,null,null,BR,null,null,null,null,null,null,27.52,KMSP 042200Z 17011KT 6SM BR OVC017 02/M02 A2989 RMK AO2 T00221022,null
MSP,12/4/23 16:53,35,28,75.36,170,6,0,29.89,1013.1,8,null,OVC,null,null,null,1900,null,null,null,null,null,null,null,null,null,null,29.14,KMSP 042253Z 17006KT 8SM OVC019 02/M02 A2989 RMK AO2 SLP131 T00171022,null
MSP,12/4/23 17:53,35,27,72.32,140,6,0,29.9,1013.5,7,null,OVC,null,null,null,1900,null,null,null,null,null,null,null,null,null,null,29.14,KMSP 042353Z 14006KT 7SM OVC019 02/M03 A2990 RMK AO2 SLP135 T00171028 10028 20000 51007,null
MSP,12/4/23 18:53,34,27,75.26,140,5,0,29.91,1013.9,7,null,BKN,OVC,null,null,1900,7000,null,null,null,null,null,null,null,null,null,28.77,KMSP 050053Z 14005KT 7SM BKN019 OVC070 01/M03 A2991 RMK AO2 SLP139 T00111028,null
MSP,12/4/23 19:37,34,28,78.43,160,7,0.0001,29.92,null,2,null,OVC,null,null,null,2200,null,null,null,#NAME?,null,null,null,null,null,null,27.22,KMSP 050137Z 16007KT 2SM -SN OVC022 01/M02 A2992 RMK AO2 SNB26 P0000 T00111022,null
MSP,12/4/23 19:45,33,28,81.63,150,7,0.01,29.92,null,1.25,null,OVC,null,null,null,2000,null,null,null,#NAME?,null,null,null,null,null,null,26,KMSP 050145Z 15007KT 1 1/4SM -SN OVC020 01/M02 A2992 RMK AO2 SNB26 P0001 T00061022,null
MSP,12/4/23 19:53,33,29,85.04,150,7,0.01,29.92,1014.2,1,null,VV ,null,null,null,1800,null,null,null,#NAME?,null,null,null,null,null,null,26,KMSP 050153Z 15007KT 1SM R30L/P6000FT -SN BR VV018 01/M02 A2992 RMK AO2 SNB26 SLP142 P0001 T00061017,null
MSP,12/4/23 20:18,32,30,92.22,150,4,0.0001,29.92,null,3,null,BKN,OVC,null,null,1800,3000,null,null,#NAME?,null,null,null,null,null,null,27.42,KMSP 050218Z 15004KT 3SM -SN BR BKN018 OVC030 00/M01 A2992 RMK AO2 P0000 T00001011,null
MSP,12/4/23 20:53,32,30,92.22,140,5,0.01,29.92,1014.1,3,null,SCT,OVC,null,null,1700,2500,null,null,#NAME?,null,null,null,null,null,null,26.4,KMSP 050253Z 14005KT 3SM -SN BR SCT017 OVC025 00/M01 A2992 RMK AO2 SLP141 P0001 60002 T00001011 50005,null
MSP,12/4/23 20:56,32,30,92.22,null,4,0.0001,29.91,null,3,null,SCT,OVC,null,null,1700,2500,null,null,BR,null,null,null,null,null,null,27.42,KMSP 050256Z VRB04KT 3SM BR SCT017 OVC025 00/M01 A2991 RMK AO2 SFC VIS 6 SNE54 P0000 T00001011,null
MSP,12/4/23 21:19,32,30,92.22,140,3,0.0001,29.92,null,5,null,FEW,BKN,BKN,null,1800,3100,6500,null,BR,null,null,null,null,null,null,28.69,KMSP 050319Z 14003KT 5SM BR FEW018 BKN031 BKN065 00/M01 A2992 RMK AO2 SNE0254 P0000 T00001011,null
MSP,12/4/23 21:50,32,30.2,92.97,0,0,0.0001,29.92,null,4,null,FEW,OVC,null,null,3400,6000,null,null,#NAME?,null,null,null,null,null,null,32,KMSP 050350Z 00000KT 4SM -SN BR FEW034 OVC060 00/M01 A2992 RMK AO2 SNE0254B49 P0000,null
MSP,12/4/23 21:53,32,30,92.22,0,0,0.0001,29.92,1014.2,3,null,FEW,FEW,OVC,null,2100,3400,6000,null,#NAME?,null,null,null,null,null,null,32,KMSP 050353Z 00000KT 3SM -SN BR FEW021 FEW034 OVC060 00/M01 A2992 RMK AO2 SNE0254B49 SLP142 P0000 T00001011,null
MSP,12/4/23 21:59,32,30,92.22,0,0,0.0001,29.92,null,3,null,SCT,OVC,null,null,1900,6000,null,null,BR,null,null,null,null,null,null,32,KMSP 050359Z 00000KT 3SM BR SCT019 OVC060 00/M01 A2992 RMK AO2 SNE58 P0000 T00001011,null
MSP,12/4/23 22:07,32,30,92.22,0,0,0.0001,29.93,null,4,null,BKN,OVC,null,null,1900,6000,null,null,#NAME?,null,null,null,null,null,null,32,KMSP 050407Z 00000KT 4SM -SN BR BKN019 OVC060 00/M01 A2993 RMK AO2 SNE0358B03 P0000 T00001011,null
MSP,12/4/23 22:53,32,30,92.22,0,0,0.0001,29.93,1014.4,2.5,null,SCT,OVC,null,null,2100,3100,null,null,#NAME?,null,null,null,null,null,null,32,KMSP 050453Z 00000KT 2 1/2SM -SN BR SCT021 OVC031 00/M01 A2993 RMK AO2 SNE0358B03 SLP144 P0000 T00001011,null
MSP,12/4/23 23:04,32,30,92.22,0,0,0.0001,29.93,null,1.5,null,BKN,OVC,null,null,2100,3200,null,null,#NAME?,null,null,null,null,null,null,32,KMSP 050504Z 00000KT 1 1/2SM -SN BR BKN021 OVC032 00/M01 A2993 RMK AO2 SFC VIS 1 3/4 P0000 T00001011,null
MSP,12/4/23 23:35,32,30,92.22,0,0,0.01,29.93,null,1.5,null,SCT,null,null,null,1800,null,null,null,#NAME?,null,null,null,null,null,null,32,KMSP 050535Z 00000KT 1 1/2SM -SN BR SCT018 00/M01 A2993 RMK AO2 SFC VIS 1 3/4 P0001 T00001011,null
MSP,12/4/23 23:46,32,30,92.22,0,0,0.01,29.93,null,1.5,null,BKN,null,null,null,2200,null,null,null,#NAME?,null,null,null,null,null,null,32,KMSP 050546Z 00000KT 1 1/2SM -SN BR BKN022 00/M01 A2993 RMK AO2 SFC VIS 2 P0001 T00001011,null
MSP,12/4/23 23:53,32,30,92.22,0,0,0.01,29.93,1014.7,2,null,FEW,BKN,null,null,800,2000,null,null,#NAME?,null,null,null,null,null,null,32,KMSP 050553Z 00000KT 2SM -SN BR FEW008 BKN020 00/M01 A2993 RMK AO2 SLP147 4/001 P0001 60003 T00001011 10017 20000 400281033 51006,1
MSP,12/5/23 0:06,32,31,96.04,20,3,0.0001,29.94,null,2.5,null,BKN,OVC,null,null,700,2000,null,null,#NAME?,null,null,null,null,null,null,28.69,KMSP 050606Z 02003KT 2 1/2SM -SN BR BKN007 OVC020 00/M01 A2994 RMK AO2 P0000 T00001006,null
MSP,12/5/23 0:37,33,31,92.25,0,0,0.0001,29.95,null,1.25,null,BKN,OVC,null,null,700,1300,null,null,#NAME?,null,null,null,null,null,null,33,KMSP 050637Z 00000KT 1 1/4SM -SN BR BKN007 OVC013 01/M01 A2995 RMK AO2 SFC VIS 1 3/4 P0000 T00061006,null
MSP,12/5/23 0:53,32,31,96.04,0,0,0.01,29.95,1015.1,1,null,BKN,OVC,null,null,700,1300,null,null,#NAME?,null,null,null,null,null,null,32,KMSP 050653Z 00000KT 1SM R30L/P6000FT -SN BR BKN007 OVC013 00/M01 A2995 RMK AO2 TWR VIS 1 1/4 SLP151 P0001 T00001006,null
MSP,12/5/23 1:10,32,30,92.22,0,0,0.0001,29.95,null,1.25,null,SCT,OVC,null,null,700,13000,null,null,#NAME?,null,null,null,null,null,null,32,KMSP 050710Z 00000KT 1 1/4SM -SN BR SCT007 OVC130 00/M01 A2995 RMK AO2 SFC VIS 1 1/2 P0000 T00001011,null
MSP,12/5/23 1:51,32,30.2,92.97,0,0,0.01,29.96,null,1.5,null,OVC,null,null,null,1300,null,null,null,#NAME?,null,null,null,null,null,null,32,KMSP 050751Z 00000KT 1 1/2SM -SN BR OVC013 00/M01 A2996 RMK AO2 P0001,null
MSP,12/5/23 1:53,32,31,96.04,350,3,0.01,29.96,1015.5,1.5,null,OVC,null,null,null,1300,null,null,null,#NAME?,null,null,null,null,null,null,28.69,KMSP 050753Z 35003KT 1 1/2SM -SN BR OVC013 00/M01 A2996 RMK AO2 SLP155 P0001 T00001006,null
MSP,12/5/23 2:08,32,31,96.04,0,0,0.0001,29.97,null,1.5,null,SCT,OVC,null,null,400,1300,null,null,#NAME?,null,null,null,null,null,null,32,KMSP 050808Z 00000KT 1 1/2SM -SN BR SCT004 OVC013 00/M01 A2997 RMK AO2 SFC VIS 2 P0000 T00001006,null
MSP,12/5/23 2:37,32,31,96.04,350,4,0.0001,29.98,null,3,null,SCT,OVC,null,null,400,1300,null,null,BR,null,null,null,null,null,null,27.42,KMSP 050837Z 35004KT 3SM BR SCT004 OVC013 00/M01 A2998 RMK AO2 SNE33 P0000 T00001006,null
MSP,12/5/23 2:53,33,30,88.58,350,5,0.01,29.99,1016.3,3,null,SCT,OVC,null,null,400,1300,null,null,BR,null,null,null,null,null,null,27.58,KMSP 050853Z 35005KT 3SM BR SCT004 OVC013 01/M01 A2999 RMK AO2 SLP163 P0001 60003 T00061011 53017,null
MSP,12/5/23 3:00,33,30,88.58,350,5,0,29.99,null,4,null,BKN,OVC,null,null,800,1200,null,null,BR,null,null,null,null,null,null,27.58,KMSP 050900Z 35005KT 4SM BR BKN008 OVC012 01/M01 A2999 RMK AO2 T00061011,null
MSP,12/5/23 3:09,33,30,88.58,360,6,0.0001,29.99,null,4,null,OVC,null,null,null,1000,null,null,null,#NAME?,null,null,null,null,null,null,26.73,KMSP 050909Z 36006KT 4SM -SN BR OVC010 01/M01 A2999 RMK AO2 SNB09 P0000 T00061011,null
MSP,12/5/23 3:20,33,30,88.58,350,6,0.0001,29.99,null,4,null,OVC,null,null,null,1000,null,null,null,#NAME?,null,null,null,null,null,null,26.73,KMSP 050920Z 35006KT 4SM -SN BR OVC010 01/M01 A2999 RMK AO2 SNB09 P0000 T00061011,null
